accuracy,balanced_accuracy,precision,recall,f1,mcc,roc_auc,pr_auc,tn,fp,fn,tp,fpr,fnr,model,seed,dst,fit_seconds,n_train,n_test,features,unseen_proto_h,unseen_state_h,ratio,variant,n_normal,n_attack,n_per_domain,n_joint,train_pool_ton_normal,train_pool_bot_normal,train_pool_ton_attack,train_pool_bot_attack
0.9958225717420489,0.9610736810538225,0.9999904182961267,0.9958315726339608,0.99790666241397,0.16057862891510677,0.9890784935922501,0.9999983509309875,88,7,3058,730552,0.07368421052631578,0.004168427366039176,MLP(16),43,bot,1.9,4584,733705,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.32351468721984844,0.3107174118090926,0.46208849557522125,0.3567251461988304,0.40262784529023504,-0.363657660152755,0.3043697163208232,0.5133176955513794,24618,68382,105930,58743,0.7352903225806452,0.6432748538011696,MLP(16),43,unsw,2.5,4584,257673,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.8867875120701224,0.49852821271969394,0.9350265288748986,0.9445825,0.9397802230601626,-0.003171964705918623,0.6646118913981017,0.9723005052144487,1454,26255,22167,377833,0.9475260745606121,0.0554175,MLP(16),43,cic,3.7,4584,427709,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.9443957449832974,0.9517062063398429,0.9887397708674305,0.9378124126796858,0.9626029732787329,0.859089509126317,0.983280652923096,0.9913658960539667,9656,344,2003,30206,0.0344,0.0621875873203142,"KAN(cat,1L)",44,ton,0.2,4584,42209,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.9955063683633067,0.955653082557131,0.9999890460326785,0.9955166914300514,0.9977478569803796,0.15321392569423595,0.997182871438216,0.9999996241529792,87,8,3289,730321,0.08421052631578947,0.00448330856994861,"KAN(cat,1L)",44,bot,3.4,4584,733705,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.4122084968157316,0.4746089936203969,0.5954689283495398,0.25027175068165397,0.35242256845273723,-0.0550253892412148,0.4934025267671238,0.608393278061641,65002,27998,123460,41213,0.3010537634408602,0.749728249318346,"KAN(cat,1L)",44,unsw,4.5,4584,257673,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.8909655864150626,0.5105532603576455,0.9365667677269347,0.9475925,0.9420473736468711,0.023031473346585937,0.6250166748619582,0.9609602197825005,2037,25672,20963,379037,0.926485979284709,0.0524075,"KAN(cat,1L)",44,cic,6.5,4584,427709,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.986708995711815,0.9823618693532863,0.9919480196480757,0.9906237387065727,0.9912854368932039,0.9632994798295736,0.9953539197118817,0.9974476142551446,9741,259,302,31907,0.0259,0.009376261293427304,"KAN(cat,ML)",44,ton,2.0,4584,42209,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.9964358972611608,0.9929552415272993,0.9999986320053297,0.9964367988440724,0.9982145380979335,0.18499065115964292,0.9995274701386582,0.9999999345746342,94,1,2614,730996,0.010526315789473684,0.0035632011559275363,"KAN(cat,ML)",44,bot,5.7,4584,733705,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.3639962277770663,0.3847577382585977,0.5039074834227976,0.31011762705482987,0.3839453869489544,-0.22660821303534925,0.3802982989618592,0.5702482249333897,42724,50276,113605,51068,0.5406021505376344,0.6898823729451701,"KAN(cat,ML)",44,unsw,7.1,4584,257673,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.5634251325083176,0.4042124693240463,0.915855194655789,0.587125,0.7155403418811231,-0.09623690706175747,0.3339152039048685,0.8838071254057829,6132,21577,165150,234850,0.7787000613519073,0.412875,"KAN(cat,ML)",44,cic,9.5,4584,427709,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.9791513658224549,0.9759618289918967,0.9905734239453823,0.9820236579837933,0.9862800124727159,0.943040131057503,0.9854859014561148,0.9919094628928259,9699,301,579,31630,0.0301,0.01797634201620665,DecisionTree(d=5),44,ton,0.1,4584,42209,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.9963650240900634,0.9929198003528334,0.9999986319080095,0.9963659164951405,0.9981789690383769,0.18323304239822866,0.9923320795001503,0.999998037802148,94,1,2666,730944,0.010526315789473684,0.0036340835048595302,DecisionTree(d=5),44,bot,1.3,4584,733705,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.34443655330593426,0.38596588977999996,0.4741580689118162,0.23666296235569886,0.3157353209243919,-0.23501069260609458,0.23774252129782916,0.5668349214123157,49780,43220,125701,38972,0.4647311827956989,0.7633370376443012,DecisionTree(d=5),44,unsw,1.9,4584,257673,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.898007757610899,0.5096157503428489,0.9364359350545335,0.9558225,0.9460299079156878,0.02273316815655956,0.8783324101826122,0.9860991830728868,1757,25952,17671,382329,0.9365909993143022,0.0441775,DecisionTree(d=5),44,cic,2.7,4584,427709,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.98794096045867,0.9842033888043714,0.9928789103799988,0.9913067776087429,0.9920922211692327,0.9667123994130399,0.9967781877736037,0.9986262338688401,9771,229,280,31929,0.0229,0.008693222391257102,LightGBM,44,ton,1.0,4584,42209,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.9960910720248601,0.9927828065823013,0.9999986315316992,0.9960919289540764,0.9980414571886306,0.17687975725905086,0.9996787479938789,0.9999999506204966,94,1,2867,730743,0.010526315789473684,0.0039080710459235835,LightGBM,44,bot,8.4,4584,733705,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.3698796536695734,0.3985851731966166,0.5121504380053908,0.29538540015667414,0.3746750420760334,-0.20192375417068698,0.2745396472931791,0.5393655347193727,46666,46334,116031,48642,0.4982150537634409,0.7046145998433259,LightGBM,44,unsw,12.0,4584,257673,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.7006095265706357,0.442069063390956,0.9258129572101413,0.739095,0.8219838515948218,-0.0655670871534843,0.4047945787920892,0.9174915986793037,4019,23690,104362,295638,0.854956873218088,0.260905,LightGBM,44,cic,17.1,4584,427709,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.9874197446042313,0.9820690971467603,0.9912841191066998,0.9922381942935204,0.9917609272447983,0.9651717322349845,0.9968781970877705,0.9988173546772448,9719,281,250,31959,0.0281,0.0077618057064795555,XGBoost,44,ton,0.5,4584,42209,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.9962641661158095,0.9876068885016347,0.9999972635464711,0.9962664085822167,0.9981283497316118,0.17894792557272582,0.9995867444268036,0.9999999386534274,93,2,2739,730871,0.021052631578947368,0.0037335914177832907,XGBoost,44,bot,2.8,4584,733705,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.360472381662029,0.39710093169983207,0.49933737004455614,0.26541691716310506,0.34660174541936456,-0.20869334680313367,0.26748165435585636,0.5380054456131338,49177,43823,120966,43707,0.47121505376344086,0.7345830828368949,XGBoost,44,unsw,3.8,4584,257673,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.8946105880399992,0.5219406197444874,0.9380220366092056,0.950085,0.9440149836550977,0.048316663178965116,0.5899812457143888,0.9637010183381125,2599,25110,19966,380034,0.9062037605110252,0.049915,XGBoost,44,cic,5.4,4584,427709,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
