src,dst,exp,seed,spazio,terna,ratio,in_domain,metodo,bal_acc,n_target,unseen_proto_h,unseen_state_h,roc_auc_target,frazione_attacchi,budget,normali
ton,bot,ton->bot,50,ricco,ton+bot+unsw,3.0,False,non adattato,0.5522343972746331,200477,0.0002992862024072587,0.0,0.5154100471698113,0.9976206746908622,,
ton,bot,ton->bot,50,ricco,ton+bot+unsw,3.0,False,8 etichette,0.7194371156747272,200477,0.0002992862024072587,0.0,,,8.0,3.0
ton,bot,ton->bot,50,ricco,ton+bot+unsw,3.0,False,rifit completo n=8,0.7308521004164344,200477,0.0002992862024072587,0.0,,,8.0,
ton,bot,ton->bot,50,ricco,ton+bot+unsw,3.0,False,32 etichette,0.7720227218009448,200477,0.0002992862024072587,0.0,,,32.0,20.0
ton,bot,ton->bot,50,ricco,ton+bot+unsw,3.0,False,rifit completo n=32,0.7250637773496169,200477,0.0002992862024072587,0.0,,,32.0,
ton,bot,ton->bot,50,ricco,ton+bot+unsw,3.0,False,128 etichette,0.8483308736047688,200477,0.0002992862024072587,0.0,,,128.0,22.0
ton,bot,ton->bot,50,ricco,ton+bot+unsw,3.0,False,rifit completo n=128,0.7241614429273888,200477,0.0002992862024072587,0.0,,,128.0,
ton,unsw,ton->unsw,50,ricco,ton+bot+unsw,3.0,False,non adattato,0.22951778265156186,257673,0.1626712926849146,0.0,0.26756815569781206,0.6390774353541117,,
ton,unsw,ton->unsw,50,ricco,ton+bot+unsw,3.0,False,8 etichette,0.5582248641410879,257673,0.1626712926849146,0.0,,,8.0,2.0
ton,unsw,ton->unsw,50,ricco,ton+bot+unsw,3.0,False,rifit completo n=8,0.515605958031075,257673,0.1626712926849146,0.0,,,8.0,
ton,unsw,ton->unsw,50,ricco,ton+bot+unsw,3.0,False,32 etichette,0.681404311522913,257673,0.1626712926849146,0.0,,,32.0,9.0
ton,unsw,ton->unsw,50,ricco,ton+bot+unsw,3.0,False,rifit completo n=32,0.7715410508511835,257673,0.1626712926849146,0.0,,,32.0,
ton,unsw,ton->unsw,50,ricco,ton+bot+unsw,3.0,False,128 etichette,0.7871595845928148,257673,0.1626712926849146,0.0,,,128.0,43.0
ton,unsw,ton->unsw,50,ricco,ton+bot+unsw,3.0,False,rifit completo n=128,0.8027933206384519,257673,0.1626712926849146,0.0,,,128.0,
ton,ton,ton->ton,51,ricco,ton+bot+unsw,3.0,True,non adattato,0.9703076205408426,42209,0.0,0.0,0.9927567776087429,0.7630837025278969,,
ton,bot,ton->bot,51,ricco,ton+bot+unsw,3.0,False,non adattato,0.572457321802935,200477,0.0002543932720461699,0.0,0.5182406184486373,0.9976206746908622,,
ton,bot,ton->bot,51,ricco,ton+bot+unsw,3.0,False,8 etichette,0.6223876764258177,200477,0.0002543932720461699,0.0,,,8.0,1.0
ton,bot,ton->bot,51,ricco,ton+bot+unsw,3.0,False,rifit completo n=8,0.8017765495741931,200477,0.0002543932720461699,0.0,,,8.0,
ton,bot,ton->bot,51,ricco,ton+bot+unsw,3.0,False,32 etichette,0.6717149614072534,200477,0.0002543932720461699,0.0,,,32.0,1.0
ton,bot,ton->bot,51,ricco,ton+bot+unsw,3.0,False,rifit completo n=32,0.7983063845484286,200477,0.0002543932720461699,0.0,,,32.0,
ton,bot,ton->bot,51,ricco,ton+bot+unsw,3.0,False,128 etichette,0.8878334301833994,200477,0.0002543932720461699,0.0,,,128.0,73.0
ton,bot,ton->bot,51,ricco,ton+bot+unsw,3.0,False,rifit completo n=128,0.7622421846700913,200477,0.0002543932720461699,0.0,,,128.0,
ton,unsw,ton->unsw,51,ricco,ton+bot+unsw,3.0,False,non adattato,0.22554678646615983,257673,0.1626712926849146,0.0,0.27885351598400715,0.6390774353541117,,
ton,unsw,ton->unsw,51,ricco,ton+bot+unsw,3.0,False,8 etichette,0.6611803885587364,257673,0.1626712926849146,0.0,,,8.0,3.0
ton,unsw,ton->unsw,51,ricco,ton+bot+unsw,3.0,False,rifit completo n=8,0.5586690414509607,257673,0.1626712926849146,0.0,,,8.0,
ton,unsw,ton->unsw,51,ricco,ton+bot+unsw,3.0,False,32 etichette,0.7414752289435103,257673,0.1626712926849146,0.0,,,32.0,8.0
ton,unsw,ton->unsw,51,ricco,ton+bot+unsw,3.0,False,rifit completo n=32,0.757105422548974,257673,0.1626712926849146,0.0,,,32.0,
ton,unsw,ton->unsw,51,ricco,ton+bot+unsw,3.0,False,128 etichette,0.7709590317640322,257673,0.1626712926849146,0.0,,,128.0,46.0
ton,unsw,ton->unsw,51,ricco,ton+bot+unsw,3.0,False,rifit completo n=128,0.802979347731868,257673,0.1626712926849146,0.0,,,128.0,
bot,ton,bot->ton,42,ricco,ton+bot+unsw,3.0,False,non adattato,0.5699466490316251,211043,0.0,0.212525409513701,0.665611725936551,0.7630814573333397,,
bot,ton,bot->ton,42,ricco,ton+bot+unsw,3.0,False,8 etichette,,211043,0.0,0.212525409513701,,,8.0,0.0
bot,ton,bot->ton,42,ricco,ton+bot+unsw,3.0,False,32 etichette,0.8355408292498581,211043,0.0,0.212525409513701,,,32.0,6.0
bot,ton,bot->ton,42,ricco,ton+bot+unsw,3.0,False,rifit completo n=32,0.8495921486767262,211043,0.0,0.212525409513701,,,32.0,
bot,ton,bot->ton,42,ricco,ton+bot+unsw,3.0,False,128 etichette,0.8773249823688536,211043,0.0,0.212525409513701,,,128.0,32.0
bot,ton,bot->ton,42,ricco,ton+bot+unsw,3.0,False,rifit completo n=128,0.9470820218861673,211043,0.0,0.212525409513701,,,128.0,
bot,bot,bot->bot,42,ricco,ton+bot+unsw,3.0,True,non adattato,0.9955480432382329,733705,0.0,0.0,0.999036459211441,0.9998705201681874,,
