exp,seed,politica,batch,frazione_target,bal_acc,adattamenti,etichette,innesco,vuoti
unsw->ton,47,martingala,1,0.053,0.7942608561174707,0,0,False,0.0
unsw->ton,47,stat_13x13_adaptive,1,0.053,0.7614110344645872,1,32,False,0.0
unsw->ton,47,statico,2,0.105,0.7677322095897552,0,0,False,0.0
unsw->ton,47,ogni_batch,2,0.105,0.7491836552879165,2,64,False,0.0
unsw->ton,47,su_innesco,2,0.105,0.7677322095897552,0,0,False,0.0
unsw->ton,47,oracolo,2,0.105,0.7653136613786595,2,64,False,0.0
unsw->ton,47,stat_13x13,2,0.105,0.767713805298661,2,64,False,0.0
unsw->ton,47,martingala,2,0.105,0.7636570363797744,1,32,False,0.0
unsw->ton,47,stat_13x13_adaptive,2,0.105,0.7677871447881575,2,64,False,0.0
unsw->ton,47,statico,3,0.158,0.7406615755257329,0,0,False,0.0
unsw->ton,47,ogni_batch,3,0.158,0.7198343541105032,3,96,False,0.0
unsw->ton,47,su_innesco,3,0.158,0.7406615755257329,0,0,False,0.0
unsw->ton,47,oracolo,3,0.158,0.7329882134594783,3,96,False,0.0
unsw->ton,47,stat_13x13,3,0.158,0.7235710434130967,3,96,False,0.0
unsw->ton,47,martingala,3,0.158,0.7304171753933546,2,64,False,0.0
unsw->ton,47,stat_13x13_adaptive,3,0.158,0.7247492339127173,3,96,False,0.0
unsw->ton,47,statico,4,0.211,0.7257533500664625,0,0,False,0.0
unsw->ton,47,ogni_batch,4,0.211,0.708878780757624,4,128,False,0.0
unsw->ton,47,su_innesco,4,0.211,0.7257533500664625,0,0,False,0.0
unsw->ton,47,oracolo,4,0.211,0.701892144000787,4,128,False,0.0
unsw->ton,47,stat_13x13,4,0.211,0.7164819296485452,4,128,False,0.0
unsw->ton,47,martingala,4,0.211,0.7224861767246336,3,96,False,0.0
unsw->ton,47,stat_13x13_adaptive,4,0.211,0.7328391941203112,4,128,False,0.0
unsw->ton,47,statico,5,0.263,0.6972428708768278,0,0,False,0.0
unsw->ton,47,ogni_batch,5,0.263,0.69485074728792,5,160,False,0.0
unsw->ton,47,su_innesco,5,0.263,0.6972428708768278,0,0,False,0.0
unsw->ton,47,oracolo,5,0.263,0.6832614171628402,5,160,False,0.0
unsw->ton,47,stat_13x13,5,0.263,0.6914870021583925,5,160,False,0.0
unsw->ton,47,martingala,5,0.263,0.6987829496102647,4,128,False,0.0
unsw->ton,47,stat_13x13_adaptive,5,0.263,0.692884487311304,5,160,False,0.0
unsw->ton,47,statico,6,0.316,0.6657894262022533,0,0,False,0.0
unsw->ton,47,ogni_batch,6,0.316,0.6624747002188949,6,192,False,0.0
unsw->ton,47,su_innesco,6,0.316,0.6657894262022533,0,0,False,0.0
unsw->ton,47,oracolo,6,0.316,0.6605679122450225,6,192,False,0.0
unsw->ton,47,stat_13x13,6,0.316,0.6789305341830223,6,192,False,0.0
unsw->ton,47,martingala,6,0.316,0.666575104872193,5,160,False,0.0
unsw->ton,47,stat_13x13_adaptive,6,0.316,0.6770229729315611,6,192,False,0.0
unsw->ton,47,statico,7,0.368,0.643834964767364,0,0,False,0.0
unsw->ton,47,ogni_batch,7,0.368,0.6349581375278097,7,224,False,0.0
unsw->ton,47,su_innesco,7,0.368,0.643834964767364,0,0,False,0.0
unsw->ton,47,oracolo,7,0.368,0.6336920714428821,7,224,False,0.0
unsw->ton,47,stat_13x13,7,0.368,0.669306126579275,7,224,False,0.0
unsw->ton,47,martingala,7,0.368,0.6348756716707391,6,192,False,0.0
unsw->ton,47,stat_13x13_adaptive,7,0.368,0.6685952801963595,7,224,False,0.0
unsw->ton,47,statico,8,0.421,0.6183368509026479,0,0,False,0.0
unsw->ton,47,ogni_batch,8,0.421,0.6243121487154506,8,256,False,0.0
unsw->ton,47,su_innesco,8,0.421,0.6183368509026479,0,0,False,0.0
unsw->ton,47,oracolo,8,0.421,0.6307858074195807,8,256,False,0.0
unsw->ton,47,stat_13x13,8,0.421,0.7086555652865775,8,256,False,0.0
unsw->ton,47,martingala,8,0.421,0.6248536142879697,7,224,False,0.0
unsw->ton,47,stat_13x13_adaptive,8,0.421,0.6916932199588232,8,256,False,0.0
unsw->ton,47,statico,9,0.474,0.5927772237432902,0,0,False,0.0
unsw->ton,47,ogni_batch,9,0.474,0.6069800165378236,9,288,False,0.0
unsw->ton,47,su_innesco,9,0.474,0.5927772237432902,0,0,False,0.0
unsw->ton,47,oracolo,9,0.474,0.650555169823441,9,288,False,0.0
unsw->ton,47,stat_13x13,9,0.474,0.7251157184590893,9,288,False,0.0
unsw->ton,47,martingala,9,0.474,0.6069800165378236,8,256,False,0.0
unsw->ton,47,stat_13x13_adaptive,9,0.474,0.7208177201149402,9,288,False,0.0
unsw->ton,47,statico,10,0.526,0.5642041899423687,0,0,False,0.0
unsw->ton,47,ogni_batch,10,0.526,0.5955620944715863,10,320,False,0.0
unsw->ton,47,su_innesco,10,0.526,0.5642041899423687,0,0,False,0.0
unsw->ton,47,oracolo,10,0.526,0.6494269820876036,10,320,False,0.0
unsw->ton,47,stat_13x13,10,0.526,0.7256899042968744,10,320,False,0.0
unsw->ton,47,martingala,10,0.526,0.5955620944715863,9,288,False,0.0
unsw->ton,47,stat_13x13_adaptive,10,0.526,0.7238561687269067,10,320,False,0.0
unsw->ton,47,statico,11,0.579,0.5341587876998185,0,0,False,0.0
unsw->ton,47,ogni_batch,11,0.579,0.6003055120796963,11,352,False,0.0
unsw->ton,47,su_innesco,11,0.579,0.5341587876998185,0,0,False,0.0
unsw->ton,47,oracolo,11,0.579,0.6877209075078008,11,352,False,0.0
unsw->ton,47,stat_13x13,11,0.579,0.6964677535753261,11,352,False,0.0
unsw->ton,47,martingala,11,0.579,0.6003055120796963,10,320,False,0.0
unsw->ton,47,stat_13x13_adaptive,11,0.579,0.6938764945430769,11,352,False,0.0
unsw->ton,47,statico,12,0.632,0.516061010882076,0,0,False,0.0
unsw->ton,47,ogni_batch,12,0.632,0.6311687061711884,12,384,False,0.0
unsw->ton,47,su_innesco,12,0.632,0.516061010882076,0,0,False,0.0
unsw->ton,47,oracolo,12,0.632,0.6591210033576711,12,384,False,0.0
unsw->ton,47,stat_13x13,12,0.632,0.6915463240370845,12,384,False,0.0
unsw->ton,47,martingala,12,0.632,0.6311687061711884,11,352,False,0.0
unsw->ton,47,stat_13x13_adaptive,12,0.632,0.689226922217311,12,384,False,0.0
unsw->ton,47,statico,13,0.684,0.48473893069598867,0,0,False,0.0
unsw->ton,47,ogni_batch,13,0.684,0.6766233879464375,13,416,False,0.0
unsw->ton,47,su_innesco,13,0.684,0.48473893069598867,0,0,False,0.0
unsw->ton,47,oracolo,13,0.684,0.6292351113850914,13,416,False,0.0
unsw->ton,47,stat_13x13,13,0.684,0.695360665249076,13,416,False,0.0
unsw->ton,47,martingala,13,0.684,0.6766233879464375,12,384,False,0.0
unsw->ton,47,stat_13x13_adaptive,13,0.684,0.6958497577869893,13,416,False,0.0
unsw->ton,47,statico,14,0.737,0.45762175855985165,0,0,False,0.0
unsw->ton,47,ogni_batch,14,0.737,0.7343198610988475,14,448,False,0.0
unsw->ton,47,su_innesco,14,0.737,0.45762175855985165,0,0,False,0.0
unsw->ton,47,oracolo,14,0.737,0.679495646151627,14,448,False,0.0
unsw->ton,47,stat_13x13,14,0.737,0.695201464541876,14,448,False,0.0
unsw->ton,47,martingala,14,0.737,0.7343198610988475,13,416,False,0.0
unsw->ton,47,stat_13x13_adaptive,14,0.737,0.6949477966155271,14,448,False,0.0
unsw->ton,47,statico,15,0.789,0.4408174408359377,0,0,False,0.0
unsw->ton,47,ogni_batch,15,0.789,0.7557581062577821,15,480,False,0.0
unsw->ton,47,su_innesco,15,0.789,0.4408174408359377,0,0,False,0.0
unsw->ton,47,oracolo,15,0.789,0.6679847093723621,15,480,False,0.0
unsw->ton,47,stat_13x13,15,0.789,0.6876432857026814,15,480,False,0.0
unsw->ton,47,martingala,15,0.789,0.7557581062577821,14,448,False,0.0
unsw->ton,47,stat_13x13_adaptive,15,0.789,0.6912351806158539,15,480,False,0.0
unsw->ton,47,statico,16,0.842,0.40438655627659537,0,0,False,0.0
unsw->ton,47,ogni_batch,16,0.842,0.7631476805753316,16,512,False,0.0
unsw->ton,47,su_innesco,16,0.842,0.40438655627659537,0,0,False,0.0
unsw->ton,47,oracolo,16,0.842,0.7641967264378464,16,512,False,0.0
unsw->ton,47,stat_13x13,16,0.842,0.6916960485208653,16,512,False,0.0
unsw->ton,47,martingala,16,0.842,0.7631476805753316,15,480,False,0.0
unsw->ton,47,stat_13x13_adaptive,16,0.842,0.6899045486348601,16,512,False,0.0
unsw->ton,47,statico,17,0.895,0.38500993566264075,0,0,False,0.0
unsw->ton,47,ogni_batch,17,0.895,0.7544779148163079,17,544,False,0.0
unsw->ton,47,su_innesco,17,0.895,0.38500993566264075,0,0,False,0.0
unsw->ton,47,oracolo,17,0.895,0.7593413078040405,17,544,False,0.0
unsw->ton,47,stat_13x13,17,0.895,0.6763983382546175,17,544,False,0.0
unsw->ton,47,martingala,17,0.895,0.7544779148163079,16,512,False,0.0
unsw->ton,47,stat_13x13_adaptive,17,0.895,0.6737638754573586,17,544,False,0.0
unsw->ton,47,statico,18,0.947,0.36138650133283295,0,0,False,0.0
unsw->ton,47,ogni_batch,18,0.947,0.7739677537912794,18,576,False,0.0
unsw->ton,47,su_innesco,18,0.947,0.36138650133283295,0,0,False,0.0
unsw->ton,47,oracolo,18,0.947,0.7865151367132863,18,576,False,0.0
unsw->ton,47,stat_13x13,18,0.947,0.6888712966222561,18,576,False,0.0
unsw->ton,47,martingala,18,0.947,0.7739677537912794,17,544,False,0.0
unsw->ton,47,stat_13x13_adaptive,18,0.947,0.6888799038742102,18,576,False,0.0
unsw->ton,47,statico,19,1.0,0.3294222739441969,0,0,False,0.0
unsw->ton,47,ogni_batch,19,1.0,0.8087087014758036,19,608,False,0.0
unsw->ton,47,su_innesco,19,1.0,0.3294222739441969,0,0,False,0.0
unsw->ton,47,oracolo,19,1.0,0.8114066494003035,19,608,False,0.0
unsw->ton,47,stat_13x13,19,1.0,0.6901728718979386,19,608,False,0.0
unsw->ton,47,martingala,19,1.0,0.8087087014758036,18,576,False,0.0
unsw->ton,47,stat_13x13_adaptive,19,1.0,0.6883284932100012,19,608,False,0.0
unsw->ton,48,statico,0,0.0,0.8195651611970654,0,0,False,0.0
unsw->ton,48,ogni_batch,0,0.0,0.8195651611970654,0,0,False,0.0
unsw->ton,48,su_innesco,0,0.0,0.8195651611970654,0,0,False,0.0
unsw->ton,48,oracolo,0,0.0,0.8195651611970654,0,0,False,0.0
unsw->ton,48,stat_13x13,0,0.0,0.8195651611970654,0,0,False,0.0
unsw->ton,48,martingala,0,0.0,0.8195651611970654,0,0,False,0.0
unsw->ton,48,stat_13x13_adaptive,0,0.0,0.8195651611970654,0,0,False,0.0
unsw->ton,48,statico,1,0.053,0.7909755972206516,0,0,False,0.0
unsw->ton,48,ogni_batch,1,0.053,0.7697684564561186,1,32,False,0.0
unsw->ton,48,su_innesco,1,0.053,0.7909755972206516,0,0,False,0.0
unsw->ton,48,oracolo,1,0.053,0.7799500544848353,1,32,False,0.0
unsw->ton,48,stat_13x13,1,0.053,0.7717465924444019,1,32,False,0.0
unsw->ton,48,martingala,1,0.053,0.7909755972206516,0,0,False,0.0
unsw->ton,48,stat_13x13_adaptive,1,0.053,0.7480379721397137,1,32,False,0.0
unsw->ton,48,statico,2,0.105,0.7657260305984781,0,0,False,0.0
unsw->ton,48,ogni_batch,2,0.105,0.7526969930731164,2,64,False,0.0
unsw->ton,48,su_innesco,2,0.105,0.7657260305984781,0,0,False,0.0
unsw->ton,48,oracolo,2,0.105,0.7522651209539616,2,64,False,0.0
unsw->ton,48,stat_13x13,2,0.105,0.7584603103441352,2,64,False,0.0
unsw->ton,48,martingala,2,0.105,0.7613189304782622,1,32,False,0.0
unsw->ton,48,stat_13x13_adaptive,2,0.105,0.763651151899015,2,64,False,0.0
unsw->ton,48,statico,3,0.158,0.744562490064046,0,0,False,0.0
unsw->ton,48,ogni_batch,3,0.158,0.7293768503108911,3,96,False,0.0
unsw->ton,48,su_innesco,3,0.158,0.744562490064046,0,0,False,0.0
unsw->ton,48,oracolo,3,0.158,0.7388907417474606,3,96,False,0.0
unsw->ton,48,stat_13x13,3,0.158,0.7235862040597614,3,96,False,0.0
unsw->ton,48,martingala,3,0.158,0.7129216318644241,2,64,False,0.0
unsw->ton,48,stat_13x13_adaptive,3,0.158,0.7216224148453994,3,96,False,0.0
unsw->ton,48,statico,4,0.211,0.7157463083813684,0,0,False,0.0
unsw->ton,48,ogni_batch,4,0.211,0.6988011616807495,4,128,False,0.0
unsw->ton,48,su_innesco,4,0.211,0.7157463083813684,0,0,False,0.0
unsw->ton,48,oracolo,4,0.211,0.7204791693819373,4,128,False,0.0
unsw->ton,48,stat_13x13,4,0.211,0.700455743223177,4,128,False,0.0
unsw->ton,48,martingala,4,0.211,0.6929845382285241,3,96,False,0.0
unsw->ton,48,stat_13x13_adaptive,4,0.211,0.7032638139599301,4,128,False,0.0
unsw->ton,48,statico,5,0.263,0.6967143519774388,0,0,False,0.0
unsw->ton,48,ogni_batch,5,0.263,0.6781547591364909,5,160,False,0.0
unsw->ton,48,su_innesco,5,0.263,0.6967143519774388,0,0,False,0.0
unsw->ton,48,oracolo,5,0.263,0.7029567965865442,5,160,False,0.0
unsw->ton,48,stat_13x13,5,0.263,0.7042781191242636,5,160,False,0.0
unsw->ton,48,martingala,5,0.263,0.6588740357592551,4,128,False,0.0
unsw->ton,48,stat_13x13_adaptive,5,0.263,0.7062596085387493,5,160,False,0.0
unsw->ton,48,statico,6,0.316,0.6718791014812207,0,0,False,0.0
unsw->ton,48,ogni_batch,6,0.316,0.6792529644991792,6,192,False,0.0
unsw->ton,48,su_innesco,6,0.316,0.6718791014812207,0,0,False,0.0
unsw->ton,48,oracolo,6,0.316,0.6786375422438274,6,192,False,0.0
unsw->ton,48,stat_13x13,6,0.316,0.6945115035830083,6,192,False,0.0
unsw->ton,48,martingala,6,0.316,0.6758566522309771,5,160,False,0.0
unsw->ton,48,stat_13x13_adaptive,6,0.316,0.6957088502819304,6,192,False,0.0
unsw->ton,48,statico,7,0.368,0.6455445285790065,0,0,False,0.0
unsw->ton,48,ogni_batch,7,0.368,0.6778174256446545,7,224,False,0.0
unsw->ton,48,su_innesco,7,0.368,0.6455445285790065,0,0,False,0.0
unsw->ton,48,oracolo,7,0.368,0.6543227303995653,7,224,False,0.0
unsw->ton,48,stat_13x13,7,0.368,0.6852557027751622,7,224,False,0.0
unsw->ton,48,martingala,7,0.368,0.6866078423310648,6,192,False,0.0
unsw->ton,48,stat_13x13_adaptive,7,0.368,0.6867907426619999,7,224,False,0.0
unsw->ton,48,statico,8,0.421,0.6138585731936201,0,0,False,0.0
unsw->ton,48,ogni_batch,8,0.421,0.6590366008285617,8,256,False,0.0
unsw->ton,48,su_innesco,8,0.421,0.6138585731936201,0,0,False,0.0
unsw->ton,48,oracolo,8,0.421,0.654020712610142,8,256,False,0.0
unsw->ton,48,stat_13x13,8,0.421,0.6868789174771277,8,256,False,0.0
unsw->ton,48,martingala,8,0.421,0.667030593394067,7,224,False,0.0
unsw->ton,48,stat_13x13_adaptive,8,0.421,0.6571799050705842,8,256,False,0.0
unsw->ton,48,statico,9,0.474,0.5868078418897166,0,0,False,0.0
unsw->ton,48,ogni_batch,9,0.474,0.6365169746101622,9,288,False,0.0
unsw->ton,48,su_innesco,9,0.474,0.5868078418897166,0,0,False,0.0
unsw->ton,48,oracolo,9,0.474,0.6199396495371099,9,288,False,0.0
unsw->ton,48,stat_13x13,9,0.474,0.7210359577942751,9,288,False,0.0
unsw->ton,48,martingala,9,0.474,0.6365169746101622,8,256,False,0.0
unsw->ton,48,stat_13x13_adaptive,9,0.474,0.7220298289223188,9,288,False,0.0
unsw->ton,48,statico,10,0.526,0.5698034198954456,0,0,False,0.0
unsw->ton,48,ogni_batch,10,0.526,0.6440782543964003,10,320,False,0.0
unsw->ton,48,su_innesco,10,0.526,0.5698034198954456,0,0,False,0.0
unsw->ton,48,oracolo,10,0.526,0.6584829231225204,10,320,False,0.0
unsw->ton,48,stat_13x13,10,0.526,0.729237163983436,10,320,False,0.0
unsw->ton,48,martingala,10,0.526,0.6440782543964003,9,288,False,0.0
unsw->ton,48,stat_13x13_adaptive,10,0.526,0.7219077271851189,10,320,False,0.0
unsw->ton,48,statico,11,0.579,0.5407994775142273,0,0,False,0.0
unsw->ton,48,ogni_batch,11,0.579,0.7265954541107975,11,352,False,0.0
unsw->ton,48,su_innesco,11,0.579,0.5407994775142273,0,0,False,0.0
unsw->ton,48,oracolo,11,0.579,0.6386374431422859,11,352,False,0.0
unsw->ton,48,stat_13x13,11,0.579,0.7096812823048643,11,352,False,0.0
unsw->ton,48,martingala,11,0.579,0.7265954541107975,10,320,False,0.0
unsw->ton,48,stat_13x13_adaptive,11,0.579,0.7123379418077864,11,352,False,0.0
unsw->ton,48,statico,12,0.632,0.5088389690877111,0,0,False,0.0
unsw->ton,48,ogni_batch,12,0.632,0.7446000833095394,12,384,False,0.0
unsw->ton,48,su_innesco,12,0.632,0.5088389690877111,0,0,False,0.0
unsw->ton,48,oracolo,12,0.632,0.6763544289403002,12,384,False,0.0
unsw->ton,48,stat_13x13,12,0.632,0.7122070106089877,12,384,False,0.0
unsw->ton,48,martingala,12,0.632,0.7446000833095394,11,352,False,0.0
unsw->ton,48,stat_13x13_adaptive,12,0.632,0.7244753291283028,12,384,False,0.0
unsw->ton,48,statico,13,0.684,0.4929216075915646,0,0,False,0.0
unsw->ton,48,ogni_batch,13,0.684,0.757872730334499,13,416,False,0.0
unsw->ton,48,su_innesco,13,0.684,0.4929216075915646,0,0,False,0.0
unsw->ton,48,oracolo,13,0.684,0.6960704697288601,13,416,False,0.0
unsw->ton,48,stat_13x13,13,0.684,0.7237140495464469,13,416,False,0.0
unsw->ton,48,martingala,13,0.684,0.757872730334499,12,384,False,0.0
unsw->ton,48,stat_13x13_adaptive,13,0.684,0.6825323755078923,13,416,False,0.0
unsw->ton,48,statico,14,0.737,0.4589432262284186,0,0,False,0.0
unsw->ton,48,ogni_batch,14,0.737,0.7528575530570483,14,448,False,0.0
unsw->ton,48,su_innesco,14,0.737,0.4589432262284186,0,0,False,0.0
unsw->ton,48,oracolo,14,0.737,0.710854099416311,14,448,False,0.0
unsw->ton,48,stat_13x13,14,0.737,0.7197151817102473,14,448,False,0.0
unsw->ton,48,martingala,14,0.737,0.7528575530570483,13,416,False,0.0
unsw->ton,48,stat_13x13_adaptive,14,0.737,0.6747485471196785,14,448,False,0.0
unsw->ton,48,statico,15,0.789,0.42996148245055527,0,0,False,0.0
unsw->ton,48,ogni_batch,15,0.789,0.7396073221122539,15,480,False,0.0
unsw->ton,48,su_innesco,15,0.789,0.42996148245055527,0,0,False,0.0
unsw->ton,48,oracolo,15,0.789,0.7266230784391152,15,480,False,0.0
unsw->ton,48,stat_13x13,15,0.789,0.7068792551715231,15,480,False,0.0
unsw->ton,48,martingala,15,0.789,0.7396073221122539,14,448,False,0.0
unsw->ton,48,stat_13x13_adaptive,15,0.789,0.6614169105562754,15,480,False,0.0
unsw->ton,48,statico,16,0.842,0.40897805195961756,0,0,False,0.0
unsw->ton,48,ogni_batch,16,0.842,0.7422213586573725,16,512,False,0.0
unsw->ton,48,su_innesco,16,0.842,0.40897805195961756,0,0,False,0.0
unsw->ton,48,oracolo,16,0.842,0.8065623912110688,16,512,False,0.0
unsw->ton,48,stat_13x13,16,0.842,0.6473726309312737,16,512,False,0.0
unsw->ton,48,martingala,16,0.842,0.7422213586573725,15,480,False,0.0
unsw->ton,48,stat_13x13_adaptive,16,0.842,0.7337036407354334,16,512,False,0.0
unsw->ton,48,statico,17,0.895,0.38286736099661245,0,0,False,0.0
unsw->ton,48,ogni_batch,17,0.895,0.7645589297727047,17,544,False,0.0
unsw->ton,48,su_innesco,17,0.895,0.38286736099661245,0,0,False,0.0
unsw->ton,48,oracolo,17,0.895,0.8450186750302053,17,544,False,0.0
unsw->ton,48,stat_13x13,17,0.895,0.6536868835754581,17,544,False,0.0
unsw->ton,48,martingala,17,0.895,0.7645589297727047,16,512,False,0.0
unsw->ton,48,stat_13x13_adaptive,17,0.895,0.7437168834744035,17,544,False,0.0
unsw->ton,48,statico,18,0.947,0.35209009793306123,0,0,False,0.0
unsw->ton,48,ogni_batch,18,0.947,0.7811952255518277,18,576,False,0.0
unsw->ton,48,su_innesco,18,0.947,0.35209009793306123,0,0,False,0.0
unsw->ton,48,oracolo,18,0.947,0.831871537244373,18,576,False,0.0
unsw->ton,48,stat_13x13,18,0.947,0.6616156923116803,18,576,False,0.0
unsw->ton,48,martingala,18,0.947,0.7811952255518277,17,544,False,0.0
unsw->ton,48,stat_13x13_adaptive,18,0.947,0.7628640252572882,18,576,False,0.0
unsw->ton,48,statico,19,1.0,0.32873355075353555,0,0,False,0.0
unsw->ton,48,ogni_batch,19,1.0,0.8099609816347251,19,608,False,0.0
unsw->ton,48,su_innesco,19,1.0,0.32873355075353555,0,0,False,0.0
unsw->ton,48,oracolo,19,1.0,0.8046599497517246,19,608,False,0.0
unsw->ton,48,stat_13x13,19,1.0,0.8210793126540683,19,608,False,0.0
unsw->ton,48,martingala,19,1.0,0.8099609816347251,18,576,False,0.0
unsw->ton,48,stat_13x13_adaptive,19,1.0,0.7544032734416228,19,608,False,0.0
unsw->ton,49,statico,0,0.0,0.8180250114936446,0,0,False,0.0
unsw->ton,49,ogni_batch,0,0.0,0.8180250114936446,0,0,False,0.0
unsw->ton,49,su_innesco,0,0.0,0.8180250114936446,0,0,False,0.0
unsw->ton,49,oracolo,0,0.0,0.8180250114936446,0,0,False,0.0
unsw->ton,49,stat_13x13,0,0.0,0.8180250114936446,0,0,False,0.0
unsw->ton,49,martingala,0,0.0,0.8180250114936446,0,0,False,0.0
unsw->ton,49,stat_13x13_adaptive,0,0.0,0.8180250114936446,0,0,False,0.0
unsw->ton,49,statico,1,0.053,0.792634757628341,0,0,False,0.0
unsw->ton,49,ogni_batch,1,0.053,0.5823724985282094,1,32,False,0.0
unsw->ton,49,su_innesco,1,0.053,0.792634757628341,0,0,False,0.0
unsw->ton,49,oracolo,1,0.053,0.7521427634788536,1,32,False,0.0
unsw->ton,49,stat_13x13,1,0.053,0.5291143516581989,1,32,False,0.0
unsw->ton,49,martingala,1,0.053,0.792634757628341,0,0,False,0.0
unsw->ton,49,stat_13x13_adaptive,1,0.053,0.514638441488577,1,32,False,0.0
unsw->ton,49,statico,2,0.105,0.7624811211840883,0,0,False,0.0
unsw->ton,49,ogni_batch,2,0.105,0.7491310710183533,2,64,False,0.0
unsw->ton,49,su_innesco,2,0.105,0.7624811211840883,0,0,False,0.0
unsw->ton,49,oracolo,2,0.105,0.7430712850473487,2,64,False,0.0
unsw->ton,49,stat_13x13,2,0.105,0.7534610180453586,2,64,False,0.0
unsw->ton,49,martingala,2,0.105,0.7329901335587121,1,32,False,0.0
unsw->ton,49,stat_13x13_adaptive,2,0.105,0.7460002551396514,2,64,False,0.0
unsw->ton,49,statico,3,0.158,0.7285251188175855,0,0,False,0.0
unsw->ton,49,ogni_batch,3,0.158,0.7310621820450975,3,96,False,0.0
unsw->ton,49,su_innesco,3,0.158,0.7285251188175855,0,0,False,0.0
unsw->ton,49,oracolo,3,0.158,0.7204985759690746,3,96,False,0.0
unsw->ton,49,stat_13x13,3,0.158,0.7257960045814846,3,96,False,0.0
unsw->ton,49,martingala,3,0.158,0.722416706329675,2,64,False,0.0
unsw->ton,49,stat_13x13_adaptive,3,0.158,0.7164784359177692,3,96,False,0.0
unsw->ton,49,statico,4,0.211,0.7078070830062473,0,0,False,0.0
unsw->ton,49,ogni_batch,4,0.211,0.7033128604051021,4,128,False,0.0
unsw->ton,49,su_innesco,4,0.211,0.7078070830062473,0,0,False,0.0
unsw->ton,49,oracolo,4,0.211,0.7054747868255667,4,128,False,0.0
unsw->ton,49,stat_13x13,4,0.211,0.7108361201136977,4,128,False,0.0
unsw->ton,49,martingala,4,0.211,0.7004158077758413,3,96,False,0.0
unsw->ton,49,stat_13x13_adaptive,4,0.211,0.6885977855920263,4,128,False,0.0
unsw->ton,49,statico,5,0.263,0.6792625116082338,0,0,False,0.0
unsw->ton,49,ogni_batch,5,0.263,0.6898000000656368,5,160,False,0.0
unsw->ton,49,su_innesco,5,0.263,0.6792625116082338,0,0,False,0.0
unsw->ton,49,oracolo,5,0.263,0.6673770132656137,5,160,False,0.0
unsw->ton,49,stat_13x13,5,0.263,0.7101849928748437,5,160,False,0.0
unsw->ton,49,martingala,5,0.263,0.6891067114872381,4,128,False,0.0
unsw->ton,49,stat_13x13_adaptive,5,0.263,0.7047239781226247,5,160,False,0.0
unsw->ton,49,statico,6,0.316,0.6501102493361984,0,0,False,0.0
unsw->ton,49,ogni_batch,6,0.316,0.6696092456505284,6,192,False,0.0
unsw->ton,49,su_innesco,6,0.316,0.6501102493361984,0,0,False,0.0
unsw->ton,49,oracolo,6,0.316,0.6457861383405061,6,192,False,0.0
unsw->ton,49,stat_13x13,6,0.316,0.6768702935676765,6,192,False,0.0
unsw->ton,49,martingala,6,0.316,0.6844792877597891,5,160,False,0.0
unsw->ton,49,stat_13x13_adaptive,6,0.316,0.6744636532325438,6,192,False,0.0
unsw->ton,49,statico,7,0.368,0.6174512862624324,0,0,False,0.0
unsw->ton,49,ogni_batch,7,0.368,0.6426117131987169,7,224,False,0.0
unsw->ton,49,su_innesco,7,0.368,0.6174512862624324,0,0,False,0.0
unsw->ton,49,oracolo,7,0.368,0.6148853546832153,7,224,False,0.0
unsw->ton,49,stat_13x13,7,0.368,0.6759940976032186,7,224,False,0.0
unsw->ton,49,martingala,7,0.368,0.6656450676017466,6,192,False,0.0
