exp,seed,politica,batch,frazione_target,bal_acc,adattamenti,etichette
bot->unsw,48,statico,10,0.526,0.7054277919151253,0,0
bot->unsw,48,ogni_batch_int,10,0.526,0.8523979156907677,10,320
bot->unsw,48,martingala_int,10,0.526,0.7997602981081275,9,288
bot->unsw,48,statico,11,0.579,0.6873046835106926,0,0
bot->unsw,48,ogni_batch_int,11,0.579,0.861440792538752,11,352
bot->unsw,48,martingala_int,11,0.579,0.8667185930112562,10,320
bot->unsw,48,statico,12,0.632,0.6587667373121866,0,0
bot->unsw,48,ogni_batch_int,12,0.632,0.832757287061222,12,384
bot->unsw,48,martingala_int,12,0.632,0.8507503471607725,11,352
bot->unsw,48,statico,13,0.684,0.6251767946833537,0,0
bot->unsw,48,ogni_batch_int,13,0.684,0.8465463252245085,13,416
bot->unsw,48,martingala_int,13,0.684,0.8465463252245085,12,384
bot->unsw,48,statico,14,0.737,0.5989584901132173,0,0
bot->unsw,48,ogni_batch_int,14,0.737,0.8324146928015278,14,448
bot->unsw,48,martingala_int,14,0.737,0.8324146928015278,13,416
bot->unsw,48,statico,15,0.789,0.570831252913965,0,0
bot->unsw,48,ogni_batch_int,15,0.789,0.8172092565710941,15,480
bot->unsw,48,martingala_int,15,0.789,0.8172092565710941,14,448
bot->unsw,48,statico,16,0.842,0.5387580837676396,0,0
bot->unsw,48,ogni_batch_int,16,0.842,0.8101958368670246,16,512
bot->unsw,48,martingala_int,16,0.842,0.8101958368670246,15,480
bot->unsw,48,statico,17,0.895,0.506092517461424,0,0
bot->unsw,48,ogni_batch_int,17,0.895,0.7902328894002595,17,544
bot->unsw,48,martingala_int,17,0.895,0.7902328894002595,16,512
bot->unsw,48,statico,18,0.947,0.4695773290513252,0,0
bot->unsw,48,ogni_batch_int,18,0.947,0.7859263300934508,18,576
bot->unsw,48,martingala_int,18,0.947,0.7859263300934508,17,544
bot->unsw,48,statico,19,1.0,0.4345517989466393,0,0
bot->unsw,48,ogni_batch_int,19,1.0,0.7690911823516342,19,608
bot->unsw,48,martingala_int,19,1.0,0.7690911823516342,18,576
bot->unsw,49,statico,0,0.0,0.98665,0,0
bot->unsw,49,ogni_batch_int,0,0.0,0.98665,0,0
bot->unsw,49,martingala_int,0,0.0,0.98665,0,0
bot->unsw,49,statico,1,0.053,0.9025464240000488,0,0
bot->unsw,49,ogni_batch_int,1,0.053,0.9025464240000488,1,32
bot->unsw,49,martingala_int,1,0.053,0.9025464240000488,0,0
bot->unsw,49,statico,2,0.105,0.8822933360772414,0,0
bot->unsw,49,ogni_batch_int,2,0.105,0.8822933360772414,2,64
bot->unsw,49,martingala_int,2,0.105,0.8822933360772414,1,32
bot->unsw,49,statico,3,0.158,0.869689822033649,0,0
bot->unsw,49,ogni_batch_int,3,0.158,0.9002828080861203,3,96
bot->unsw,49,martingala_int,3,0.158,0.8999852259659724,2,64
bot->unsw,49,statico,4,0.211,0.8411717847342577,0,0
bot->unsw,49,ogni_batch_int,4,0.211,0.9088716556542461,4,128
bot->unsw,49,martingala_int,4,0.211,0.9065106423310225,3,96
bot->unsw,49,statico,5,0.263,0.8241445880996585,0,0
bot->unsw,49,ogni_batch_int,5,0.263,0.9056674664610409,5,160
bot->unsw,49,martingala_int,5,0.263,0.8928821420015571,4,128
bot->unsw,49,statico,6,0.316,0.8051082958970832,0,0
bot->unsw,49,ogni_batch_int,6,0.316,0.8997159718173773,6,192
bot->unsw,49,martingala_int,6,0.316,0.9109690468842031,5,160
bot->unsw,49,statico,7,0.368,0.7864096519110739,0,0
bot->unsw,49,ogni_batch_int,7,0.368,0.8901555606970278,7,224
bot->unsw,49,martingala_int,7,0.368,0.8414671814371039,6,192
bot->unsw,49,statico,8,0.421,0.7553886727734611,0,0
bot->unsw,49,ogni_batch_int,8,0.421,0.8857815785602656,8,256
bot->unsw,49,martingala_int,8,0.421,0.8353189276854753,7,224
bot->unsw,49,statico,9,0.474,0.7450315146976164,0,0
bot->unsw,49,ogni_batch_int,9,0.474,0.8767606188919737,9,288
bot->unsw,49,martingala_int,9,0.474,0.8697636668005027,8,256
bot->unsw,49,statico,10,0.526,0.7175108337372071,0,0
bot->unsw,49,ogni_batch_int,10,0.526,0.8789784807138626,10,320
bot->unsw,49,martingala_int,10,0.526,0.8684795032534615,9,288
bot->unsw,49,statico,11,0.579,0.6916446581846989,0,0
bot->unsw,49,ogni_batch_int,11,0.579,0.8562805702505066,11,352
bot->unsw,49,martingala_int,11,0.579,0.8515339035542155,10,320
bot->unsw,49,statico,12,0.632,0.6625364958824219,0,0
bot->unsw,49,ogni_batch_int,12,0.632,0.8562497252505714,12,384
bot->unsw,49,martingala_int,12,0.632,0.8578776156145596,11,352
bot->unsw,49,statico,13,0.684,0.6321806677094062,0,0
bot->unsw,49,ogni_batch_int,13,0.684,0.8274803356042849,13,416
bot->unsw,49,martingala_int,13,0.684,0.8359976139687997,12,384
bot->unsw,49,statico,14,0.737,0.6113744639222987,0,0
bot->unsw,49,ogni_batch_int,14,0.737,0.8235444636264406,14,448
bot->unsw,49,martingala_int,14,0.737,0.8363683095176099,13,416
bot->unsw,49,statico,15,0.789,0.5745941748507339,0,0
bot->unsw,49,ogni_batch_int,15,0.789,0.8173132318882296,15,480
bot->unsw,49,martingala_int,15,0.789,0.8173132318882296,14,448
bot->unsw,49,statico,16,0.842,0.5410862393648116,0,0
bot->unsw,49,ogni_batch_int,16,0.842,0.7971098554981595,16,512
bot->unsw,49,martingala_int,16,0.842,0.7971098554981595,15,480
bot->unsw,49,statico,17,0.895,0.507120375850504,0,0
bot->unsw,49,ogni_batch_int,17,0.895,0.7938436816098441,17,544
bot->unsw,49,martingala_int,17,0.895,0.7938436816098441,16,512
bot->unsw,49,statico,18,0.947,0.472985353548638,0,0
bot->unsw,49,ogni_batch_int,18,0.947,0.7884836803557871,18,576
bot->unsw,49,martingala_int,18,0.947,0.7884836803557871,17,544
bot->unsw,49,statico,19,1.0,0.434171322235899,0,0
bot->unsw,49,ogni_batch_int,19,1.0,0.7903215142755875,19,608
bot->unsw,49,martingala_int,19,1.0,0.7903215142755875,18,576
bot->unsw,50,statico,0,0.0,0.97755,0,0
bot->unsw,50,ogni_batch_int,0,0.0,0.97755,0,0
bot->unsw,50,martingala_int,0,0.0,0.97755,0,0
bot->unsw,50,statico,1,0.053,0.891210033471283,0,0
bot->unsw,50,ogni_batch_int,1,0.053,0.891210033471283,1,32
bot->unsw,50,martingala_int,1,0.053,0.891210033471283,0,0
bot->unsw,50,statico,2,0.105,0.878947920765393,0,0
bot->unsw,50,ogni_batch_int,2,0.105,0.7069046042708866,2,64
bot->unsw,50,martingala_int,2,0.105,0.878947920765393,0,0
bot->unsw,50,statico,3,0.158,0.85912520132237,0,0
bot->unsw,50,ogni_batch_int,3,0.158,0.8898109688903959,3,96
bot->unsw,50,martingala_int,3,0.158,0.7659523607696872,1,32
bot->unsw,50,statico,4,0.211,0.836586403155066,0,0
bot->unsw,50,ogni_batch_int,4,0.211,0.8645600074243787,4,128
bot->unsw,50,martingala_int,4,0.211,0.7824434794422067,2,64
bot->unsw,50,statico,5,0.263,0.8076957560209937,0,0
bot->unsw,50,ogni_batch_int,5,0.263,0.840564448848273,5,160
bot->unsw,50,martingala_int,5,0.263,0.7636371607708885,3,96
bot->unsw,50,statico,6,0.316,0.8030424537642074,0,0
bot->unsw,50,ogni_batch_int,6,0.316,0.8287122292186448,6,192
bot->unsw,50,martingala_int,6,0.316,0.8013504415666706,4,128
bot->unsw,50,statico,7,0.368,0.7796136460206435,0,0
bot->unsw,50,ogni_batch_int,7,0.368,0.8324434276785206,7,224
bot->unsw,50,martingala_int,7,0.368,0.7507130812775789,5,160
bot->unsw,50,statico,8,0.421,0.7585313213097159,0,0
bot->unsw,50,ogni_batch_int,8,0.421,0.809464807327312,8,256
bot->unsw,50,martingala_int,8,0.421,0.8009631048027569,6,192
bot->unsw,50,statico,9,0.474,0.7332506233258884,0,0
bot->unsw,50,ogni_batch_int,9,0.474,0.795073706097466,9,288
bot->unsw,50,martingala_int,9,0.474,0.7454376753192321,7,224
bot->unsw,50,statico,10,0.526,0.7124746503991017,0,0
bot->unsw,50,ogni_batch_int,10,0.526,0.7759762977862263,10,320
bot->unsw,50,martingala_int,10,0.526,0.7772029804239345,8,256
bot->unsw,50,statico,11,0.579,0.6863566996764925,0,0
bot->unsw,50,ogni_batch_int,11,0.579,0.7428303618653269,11,352
bot->unsw,50,martingala_int,11,0.579,0.7785013843989801,9,288
bot->unsw,50,statico,12,0.632,0.6577874266683673,0,0
bot->unsw,50,ogni_batch_int,12,0.632,0.7563506128368522,12,384
bot->unsw,50,martingala_int,12,0.632,0.8470725768604823,10,320
bot->unsw,50,statico,13,0.684,0.6317543491941694,0,0
bot->unsw,50,ogni_batch_int,13,0.684,0.7527198409115228,13,416
bot->unsw,50,martingala_int,13,0.684,0.8330984694203794,11,352
bot->unsw,50,statico,14,0.737,0.6010643008571154,0,0
bot->unsw,50,ogni_batch_int,14,0.737,0.8075016550246097,14,448
bot->unsw,50,martingala_int,14,0.737,0.7257859046768206,12,384
bot->unsw,50,statico,15,0.789,0.5732271884358415,0,0
bot->unsw,50,ogni_batch_int,15,0.789,0.8156117854068174,15,480
bot->unsw,50,martingala_int,15,0.789,0.8089242766969528,13,416
bot->unsw,50,statico,16,0.842,0.5403517203583347,0,0
bot->unsw,50,ogni_batch_int,16,0.842,0.8093213477646695,16,512
bot->unsw,50,martingala_int,16,0.842,0.8093213477646695,14,448
bot->unsw,50,statico,17,0.895,0.5126810728049632,0,0
bot->unsw,50,ogni_batch_int,17,0.895,0.8010510966216373,17,544
bot->unsw,50,martingala_int,17,0.895,0.8010510966216373,15,480
bot->unsw,50,statico,18,0.947,0.4727095267970459,0,0
bot->unsw,50,ogni_batch_int,18,0.947,0.7871694877551068,18,576
bot->unsw,50,martingala_int,18,0.947,0.7871694877551068,16,512
bot->unsw,50,statico,19,1.0,0.4379907814822545,0,0
bot->unsw,50,ogni_batch_int,19,1.0,0.7735379705024242,19,608
bot->unsw,50,martingala_int,19,1.0,0.7735379705024242,17,544
bot->unsw,51,statico,0,0.0,0.97515,0,0
bot->unsw,51,ogni_batch_int,0,0.0,0.97515,0,0
bot->unsw,51,martingala_int,0,0.0,0.97515,0,0
bot->unsw,51,statico,1,0.053,0.8576831548529662,0,0
bot->unsw,51,ogni_batch_int,1,0.053,0.8576831548529662,1,32
bot->unsw,51,martingala_int,1,0.053,0.8576831548529662,0,0
bot->unsw,51,statico,2,0.105,0.8367640933497619,0,0
bot->unsw,51,ogni_batch_int,2,0.105,0.8274163949396913,2,64
bot->unsw,51,martingala_int,2,0.105,0.7375580996132792,1,32
bot->unsw,51,statico,3,0.158,0.8228731156910523,0,0
bot->unsw,51,ogni_batch_int,3,0.158,0.8088614411349984,3,96
bot->unsw,51,martingala_int,3,0.158,0.8319805736383749,2,64
bot->unsw,51,statico,4,0.211,0.8082996820966006,0,0
bot->unsw,51,ogni_batch_int,4,0.211,0.8141062943686914,4,128
bot->unsw,51,martingala_int,4,0.211,0.8236670135225794,3,96
bot->unsw,51,statico,5,0.263,0.7892059363536261,0,0
bot->unsw,51,ogni_batch_int,5,0.263,0.8302615406750573,5,160
bot->unsw,51,martingala_int,5,0.263,0.8184653107881094,4,128
bot->unsw,51,statico,6,0.316,0.7742576697378458,0,0
bot->unsw,51,ogni_batch_int,6,0.316,0.8239835608475427,6,192
bot->unsw,51,martingala_int,6,0.316,0.8161295026360522,5,160
bot->unsw,51,statico,7,0.368,0.7512011533261445,0,0
bot->unsw,51,ogni_batch_int,7,0.368,0.9032751698241274,7,224
bot->unsw,51,martingala_int,7,0.368,0.8617111936131896,6,192
bot->unsw,51,statico,8,0.421,0.7318900767087213,0,0
bot->unsw,51,ogni_batch_int,8,0.421,0.897223567782719,8,256
bot->unsw,51,martingala_int,8,0.421,0.8500702889655826,7,224
bot->unsw,51,statico,9,0.474,0.7163647414062626,0,0
bot->unsw,51,ogni_batch_int,9,0.474,0.884444132568524,9,288
bot->unsw,51,martingala_int,9,0.474,0.8371904727640367,8,256
bot->unsw,51,statico,10,0.526,0.6896000844174887,0,0
bot->unsw,51,ogni_batch_int,10,0.526,0.8639265747808479,10,320
bot->unsw,51,martingala_int,10,0.526,0.8324191786391034,9,288
bot->unsw,51,statico,11,0.579,0.6765039638409716,0,0
bot->unsw,51,ogni_batch_int,11,0.579,0.8524094313178867,11,352
bot->unsw,51,martingala_int,11,0.579,0.8394695997196333,10,320
bot->unsw,51,statico,12,0.632,0.6475679306992776,0,0
bot->unsw,51,ogni_batch_int,12,0.632,0.8431103234998386,12,384
bot->unsw,51,martingala_int,12,0.632,0.8245310662248952,11,352
bot->unsw,51,statico,13,0.684,0.6216659742552931,0,0
bot->unsw,51,ogni_batch_int,13,0.684,0.8156077285239118,13,416
bot->unsw,51,martingala_int,13,0.684,0.832432025275109,12,384
bot->unsw,51,statico,14,0.737,0.5976595916628341,0,0
bot->unsw,51,ogni_batch_int,14,0.737,0.8346952297032567,14,448
bot->unsw,51,martingala_int,14,0.737,0.8201630139173848,13,416
bot->unsw,51,statico,15,0.789,0.5666900385174252,0,0
bot->unsw,51,ogni_batch_int,15,0.789,0.788019773815839,15,480
bot->unsw,51,martingala_int,15,0.789,0.788019773815839,14,448
bot->unsw,51,statico,16,0.842,0.5425378837802226,0,0
bot->unsw,51,ogni_batch_int,16,0.842,0.8085448741716661,16,512
bot->unsw,51,martingala_int,16,0.842,0.8085448741716661,15,480
bot->unsw,51,statico,17,0.895,0.509925365410375,0,0
bot->unsw,51,ogni_batch_int,17,0.895,0.7877228938143772,17,544
bot->unsw,51,martingala_int,17,0.895,0.7877228938143772,16,512
bot->unsw,51,statico,18,0.947,0.47784799116977017,0,0
bot->unsw,51,ogni_batch_int,18,0.947,0.7667517634019264,18,576
bot->unsw,51,martingala_int,18,0.947,0.7667517634019264,17,544
bot->unsw,51,statico,19,1.0,0.44187539671774984,0,0
bot->unsw,51,ogni_batch_int,19,1.0,0.7422723831706342,19,608
bot->unsw,51,martingala_int,19,1.0,0.7422723831706342,18,576
unsw->bot,42,statico,0,0.0,0.8102850052918891,0,0
unsw->bot,42,ogni_batch_int,0,0.0,0.8102850052918891,0,0
unsw->bot,42,martingala_int,0,0.0,0.8102850052918891,0,0
unsw->bot,42,statico,1,0.053,0.7841525402120326,0,0
unsw->bot,42,ogni_batch_int,1,0.053,0.7752111069353492,1,32
unsw->bot,42,martingala_int,1,0.053,0.7841525402120326,0,0
unsw->bot,42,statico,2,0.105,0.7536644059139022,0,0
unsw->bot,42,ogni_batch_int,2,0.105,0.7955424387752206,2,64
unsw->bot,42,martingala_int,2,0.105,0.7536644059139022,0,0
unsw->bot,42,statico,3,0.158,0.7282011412933254,0,0
unsw->bot,42,ogni_batch_int,3,0.158,0.8210125571402529,3,96
unsw->bot,42,martingala_int,3,0.158,0.7282011412933254,0,0
unsw->bot,42,statico,4,0.211,0.6985173842325559,0,0
unsw->bot,42,ogni_batch_int,4,0.211,0.8001732633251618,4,128
unsw->bot,42,martingala_int,4,0.211,0.6985173842325559,0,0
unsw->bot,42,statico,5,0.263,0.6763973347189863,0,0
unsw->bot,42,ogni_batch_int,5,0.263,0.8102766938564212,5,160
unsw->bot,42,martingala_int,5,0.263,0.6763973347189863,0,0
unsw->bot,42,statico,6,0.316,0.6566322403451224,0,0
unsw->bot,42,ogni_batch_int,6,0.316,0.8243112244267274,6,192
unsw->bot,42,martingala_int,6,0.316,0.6566322403451224,0,0
unsw->bot,42,statico,7,0.368,0.63171966475486,0,0
unsw->bot,42,ogni_batch_int,7,0.368,0.853160889287627,7,224
unsw->bot,42,martingala_int,7,0.368,0.63171966475486,0,0
unsw->bot,42,statico,8,0.421,0.6084752121691701,0,0
unsw->bot,42,ogni_batch_int,8,0.421,0.8574640444952246,8,256
unsw->bot,42,martingala_int,8,0.421,0.6084752121691701,0,0
unsw->bot,42,statico,9,0.474,0.5918511948915971,0,0
unsw->bot,42,ogni_batch_int,9,0.474,0.8626944702455053,9,288
unsw->bot,42,martingala_int,9,0.474,0.5918511948915971,0,0
unsw->bot,42,statico,10,0.526,0.5717913639388927,0,0
unsw->bot,42,ogni_batch_int,10,0.526,0.8817219907035916,10,320
unsw->bot,42,martingala_int,10,0.526,0.5717913639388927,0,0
unsw->bot,42,statico,11,0.579,0.5473153366953427,0,0
unsw->bot,42,ogni_batch_int,11,0.579,0.887077518476824,11,352
unsw->bot,42,martingala_int,11,0.579,0.5473153366953427,0,0
unsw->bot,42,statico,12,0.632,0.5311262376611612,0,0
unsw->bot,42,ogni_batch_int,12,0.632,0.8975592861291382,12,384
unsw->bot,42,martingala_int,12,0.632,0.5311262376611612,0,0
unsw->bot,42,statico,13,0.684,0.5197313581144029,0,0
unsw->bot,42,ogni_batch_int,13,0.684,0.9051498090191991,13,416
unsw->bot,42,martingala_int,13,0.684,0.5197313581144029,0,0
unsw->bot,42,statico,14,0.737,0.5001855180178225,0,0
unsw->bot,42,ogni_batch_int,14,0.737,0.915145766224144,14,448
unsw->bot,42,martingala_int,14,0.737,0.5001855180178225,0,0
unsw->bot,42,statico,15,0.789,0.4865313553754,0,0
unsw->bot,42,ogni_batch_int,15,0.789,0.8955595470137013,15,480
unsw->bot,42,martingala_int,15,0.789,0.4865313553754,0,0
unsw->bot,42,statico,16,0.842,0.4731331159134621,0,0
unsw->bot,42,ogni_batch_int,16,0.842,0.9051871662545246,16,512
unsw->bot,42,martingala_int,16,0.842,0.4731331159134621,0,0
unsw->bot,42,statico,17,0.895,0.453736364936901,0,0
unsw->bot,42,ogni_batch_int,17,0.895,0.936752230164744,17,544
unsw->bot,42,martingala_int,17,0.895,0.453736364936901,0,0
unsw->bot,42,statico,18,0.947,0.4437581757485061,0,0
unsw->bot,42,ogni_batch_int,18,0.947,0.9354196971441129,18,576
unsw->bot,42,martingala_int,18,0.947,0.4437581757485061,0,0
unsw->bot,42,statico,19,1.0,0.5260802160432086,0,0
unsw->bot,42,ogni_batch_int,19,1.0,0.9721694338867773,19,608
unsw->bot,42,martingala_int,19,1.0,0.5260802160432086,0,0
unsw->bot,43,statico,0,0.0,0.8166594432107941,0,0
unsw->bot,43,ogni_batch_int,0,0.0,0.8166594432107941,0,0
unsw->bot,43,martingala_int,0,0.0,0.8166594432107941,0,0
unsw->bot,43,statico,1,0.053,0.7892634631386614,0,0
unsw->bot,43,ogni_batch_int,1,0.053,0.7901273378165969,1,32
unsw->bot,43,martingala_int,1,0.053,0.7892634631386614,0,0
unsw->bot,43,statico,2,0.105,0.762351726209859,0,0
unsw->bot,43,ogni_batch_int,2,0.105,0.8198836503965188,2,64
unsw->bot,43,martingala_int,2,0.105,0.762351726209859,0,0
unsw->bot,43,statico,3,0.158,0.7342249579551616,0,0
unsw->bot,43,ogni_batch_int,3,0.158,0.8159394595960727,3,96
unsw->bot,43,martingala_int,3,0.158,0.7342249579551616,0,0
unsw->bot,43,statico,4,0.211,0.7013786563969302,0,0
unsw->bot,43,ogni_batch_int,4,0.211,0.8384240975258688,4,128
unsw->bot,43,martingala_int,4,0.211,0.7013786563969302,0,0
unsw->bot,43,statico,5,0.263,0.6810819431597078,0,0
unsw->bot,43,ogni_batch_int,5,0.263,0.8442339957258143,5,160
unsw->bot,43,martingala_int,5,0.263,0.6810819431597078,0,0
unsw->bot,43,statico,6,0.316,0.6531273574909939,0,0
unsw->bot,43,ogni_batch_int,6,0.316,0.8375715193897012,6,192
unsw->bot,43,martingala_int,6,0.316,0.6531273574909939,0,0
unsw->bot,43,statico,7,0.368,0.6301883970834613,0,0
unsw->bot,43,ogni_batch_int,7,0.368,0.8477631357599172,7,224
unsw->bot,43,martingala_int,7,0.368,0.6301883970834613,0,0
unsw->bot,43,statico,8,0.421,0.6136054475261256,0,0
unsw->bot,43,ogni_batch_int,8,0.421,0.8535546520375066,8,256
unsw->bot,43,martingala_int,8,0.421,0.6136054475261256,0,0
unsw->bot,43,statico,9,0.474,0.596413998509548,0,0
unsw->bot,43,ogni_batch_int,9,0.474,0.8487394052165753,9,288
unsw->bot,43,martingala_int,9,0.474,0.596413998509548,0,0
unsw->bot,43,statico,10,0.526,0.5709617520951635,0,0
unsw->bot,43,ogni_batch_int,10,0.526,0.8493772842490818,10,320
unsw->bot,43,martingala_int,10,0.526,0.5709617520951635,0,0
unsw->bot,43,statico,11,0.579,0.5505886063101231,0,0
unsw->bot,43,ogni_batch_int,11,0.579,0.8704516880414381,11,352
unsw->bot,43,martingala_int,11,0.579,0.5505886063101231,0,0
unsw->bot,43,statico,12,0.632,0.5370359266973966,0,0
unsw->bot,43,ogni_batch_int,12,0.632,0.876051605006599,12,384
unsw->bot,43,martingala_int,12,0.632,0.5370359266973966,0,0
unsw->bot,43,statico,13,0.684,0.51884131806484,0,0
unsw->bot,43,ogni_batch_int,13,0.684,0.8921735308520954,13,416
unsw->bot,43,martingala_int,13,0.684,0.51884131806484,0,0
unsw->bot,43,statico,14,0.737,0.49957020554230164,0,0
unsw->bot,43,ogni_batch_int,14,0.737,0.9004067148766617,14,448
unsw->bot,43,martingala_int,14,0.737,0.5642088048475477,1,32
unsw->bot,43,statico,15,0.789,0.4823598405534133,0,0
unsw->bot,43,ogni_batch_int,15,0.789,0.9157256435122907,15,480
unsw->bot,43,martingala_int,15,0.789,0.800951835027814,2,64
unsw->bot,43,statico,16,0.842,0.4873527034947199,0,0
unsw->bot,43,ogni_batch_int,16,0.842,0.9135032404701153,16,512
unsw->bot,43,martingala_int,16,0.842,0.7896105480496758,3,96
unsw->bot,43,statico,17,0.895,0.44463452662543684,0,0
unsw->bot,43,ogni_batch_int,17,0.895,0.9192286197460673,17,544
unsw->bot,43,martingala_int,17,0.895,0.8420235647365897,4,128
unsw->bot,43,statico,18,0.947,0.4301073240507253,0,0
unsw->bot,43,ogni_batch_int,18,0.947,0.9239569574675789,18,576
unsw->bot,43,martingala_int,18,0.947,0.8633369895993747,5,160
unsw->bot,43,statico,19,1.0,0.5264302860572114,0,0
unsw->bot,43,ogni_batch_int,19,1.0,0.8506951390278056,19,608
unsw->bot,43,martingala_int,19,1.0,0.739372874574915,6,192
unsw->bot,44,statico,0,0.0,0.8164749902884154,0,0
unsw->bot,44,ogni_batch_int,0,0.0,0.8164749902884154,0,0
unsw->bot,44,martingala_int,0,0.0,0.8164749902884154,0,0
unsw->bot,44,statico,1,0.053,0.7884998506073203,0,0
unsw->bot,44,ogni_batch_int,1,0.053,0.7559436310633403,1,32
unsw->bot,44,martingala_int,1,0.053,0.7884998506073203,0,0
unsw->bot,44,statico,2,0.105,0.7634946104119581,0,0
unsw->bot,44,ogni_batch_int,2,0.105,0.7517764786809844,2,64
unsw->bot,44,martingala_int,2,0.105,0.7634946104119581,0,0
unsw->bot,44,statico,3,0.158,0.7303142235236821,0,0
unsw->bot,44,ogni_batch_int,3,0.158,0.8133032687824535,3,96
unsw->bot,44,martingala_int,3,0.158,0.7303142235236821,0,0
unsw->bot,44,statico,4,0.211,0.7076463971930005,0,0
unsw->bot,44,ogni_batch_int,4,0.211,0.8289073115073076,4,128
unsw->bot,44,martingala_int,4,0.211,0.7076463971930005,0,0
unsw->bot,44,statico,5,0.263,0.6823533069138861,0,0
unsw->bot,44,ogni_batch_int,5,0.263,0.843130860650581,5,160
unsw->bot,44,martingala_int,5,0.263,0.6823533069138861,0,0
unsw->bot,44,statico,6,0.316,0.66545322636657,0,0
unsw->bot,44,ogni_batch_int,6,0.316,0.8591157459726089,6,192
unsw->bot,44,martingala_int,6,0.316,0.66545322636657,0,0
unsw->bot,44,statico,7,0.368,0.6325120689882912,0,0
unsw->bot,44,ogni_batch_int,7,0.368,0.8688610748150003,7,224
unsw->bot,44,martingala_int,7,0.368,0.6325120689882912,0,0
unsw->bot,44,statico,8,0.421,0.6153549324741823,0,0
unsw->bot,44,ogni_batch_int,8,0.421,0.874603384645404,8,256
unsw->bot,44,martingala_int,8,0.421,0.7794243344140006,1,32
unsw->bot,44,statico,9,0.474,0.590983130007499,0,0
unsw->bot,44,ogni_batch_int,9,0.474,0.8682818966058412,9,288
unsw->bot,44,martingala_int,9,0.474,0.8757382879718245,2,64
unsw->bot,44,statico,10,0.526,0.5763168228585064,0,0
unsw->bot,44,ogni_batch_int,10,0.526,0.8855390169144899,10,320
unsw->bot,44,martingala_int,10,0.526,0.8883627254534529,3,96
unsw->bot,44,statico,11,0.579,0.5526727598046327,0,0
unsw->bot,44,ogni_batch_int,11,0.579,0.8933110885439335,11,352
unsw->bot,44,martingala_int,11,0.579,0.868083563034963,4,128
unsw->bot,44,statico,12,0.632,0.5380147674598157,0,0
unsw->bot,44,ogni_batch_int,12,0.632,0.8986746166721195,12,384
unsw->bot,44,martingala_int,12,0.632,0.8932327193159406,5,160
unsw->bot,44,statico,13,0.684,0.5203290327672573,0,0
unsw->bot,44,ogni_batch_int,13,0.684,0.9030408895060635,13,416
unsw->bot,44,martingala_int,13,0.684,0.8997907453619782,6,192
unsw->bot,44,statico,14,0.737,0.510970582478037,0,0
unsw->bot,44,ogni_batch_int,14,0.737,0.9072413148338052,14,448
unsw->bot,44,martingala_int,14,0.737,0.9051526678528335,7,224
unsw->bot,44,statico,15,0.789,0.4940776113477776,0,0
unsw->bot,44,ogni_batch_int,15,0.789,0.9139780841718453,15,480
unsw->bot,44,martingala_int,15,0.789,0.9142001887676998,8,256
unsw->bot,44,statico,16,0.842,0.47850163325502243,0,0
unsw->bot,44,ogni_batch_int,16,0.842,0.912363374865546,16,512
unsw->bot,44,martingala_int,16,0.842,0.904998682121647,9,288
unsw->bot,44,statico,17,0.895,0.45554221435793735,0,0
unsw->bot,44,ogni_batch_int,17,0.895,0.9420839050989456,17,544
unsw->bot,44,martingala_int,17,0.895,0.9085532373970822,10,320
unsw->bot,44,statico,18,0.947,0.46086164519494865,0,0
unsw->bot,44,ogni_batch_int,18,0.947,0.9276738537344055,18,576
unsw->bot,44,martingala_int,18,0.947,0.9198792463399268,11,352
unsw->bot,44,statico,19,1.0,0.5248024802480248,0,0
unsw->bot,44,ogni_batch_int,19,1.0,0.974047404740474,19,608
unsw->bot,44,martingala_int,19,1.0,0.9886488648864886,12,384
unsw->bot,45,statico,0,0.0,0.8180886370111905,0,0
unsw->bot,45,ogni_batch_int,0,0.0,0.8180886370111905,0,0
unsw->bot,45,martingala_int,0,0.0,0.8180886370111905,0,0
unsw->bot,45,statico,1,0.053,0.7855294687810266,0,0
unsw->bot,45,ogni_batch_int,1,0.053,0.7681527035128366,1,32
unsw->bot,45,martingala_int,1,0.053,0.7855294687810266,0,0
unsw->bot,45,statico,2,0.105,0.7610898032710328,0,0
unsw->bot,45,ogni_batch_int,2,0.105,0.7837390163254737,2,64
unsw->bot,45,martingala_int,2,0.105,0.7610898032710328,0,0
unsw->bot,45,statico,3,0.158,0.7318291597888575,0,0
unsw->bot,45,ogni_batch_int,3,0.158,0.8174937867633082,3,96
unsw->bot,45,martingala_int,3,0.158,0.7318291597888575,0,0
unsw->bot,45,statico,4,0.211,0.7094595963191574,0,0
unsw->bot,45,ogni_batch_int,4,0.211,0.8270263793292032,4,128
unsw->bot,45,martingala_int,4,0.211,0.7094595963191574,0,0
unsw->bot,45,statico,5,0.263,0.6812303469980634,0,0
unsw->bot,45,ogni_batch_int,5,0.263,0.8347227498327612,5,160
unsw->bot,45,martingala_int,5,0.263,0.6812303469980634,0,0
unsw->bot,45,statico,6,0.316,0.6577241268468755,0,0
unsw->bot,45,ogni_batch_int,6,0.316,0.8460926013209389,6,192
unsw->bot,45,martingala_int,6,0.316,0.6577241268468755,0,0
unsw->bot,45,statico,7,0.368,0.6337689253821355,0,0
unsw->bot,45,ogni_batch_int,7,0.368,0.8516985319300122,7,224
